field_id,date,timestamp,temperature,humidity_air,precipitation,wind_speed,soil_moisture,crop_type,soil_type,yield_actual,irrigation_volume,irrigation_recommended,is_anomaly,humidity,precipitation_7d,avg_temperature_7d,solar_radiation,crop_code,soil_code,yield_tha
field_013,2024-07-07,2024-07-07T00:00:00,35.73,75.44,8.53,0.61,56.69,barley,Суглинок,0.4457,0.0,0.0,False,75.44,61.38,36.75,198.09,3,1,3.12
field_014,2024-07-07,2024-07-07T00:00:00,19.39,57.24,2.73,4.6,39.5,wheat,Торфяной,0.6851,5.41,5.43,False,57.24,27.05,19.99,454.14,0,4,5.481
field_015,2024-07-07,2024-07-07T00:00:00,34.33,84.33,5.64,10.72,71.45,sugar_beet,Чернозём,0.5721,0.0,0.0,False,84.33,25.79,35.47,560.23,5,0,34.327
field_016,2024-07-07,2024-07-07T00:00:00,28.36,79.51,11.8,10.42,73.69,sunflower,Суглинок,0.526,0.0,0.0,False,79.51,101.09,28.42,284.98,2,1,2.104
field_017,2024-07-07,2024-07-07T00:00:00,13.73,78.73,23.85,8.09,89.91,sugar_beet,Песчаник,0.435,0.0,0.0,False,78.73,228.09,13.14,745.06,5,2,26.097
field_018,2024-07-08,2024-07-08T00:00:00,13.64,50.38,18.93,12.47,63.28,wheat,Торфяной,0.5907,0.0,0.0,False,50.38,127.93,15.85,734.41,0,4,4.726
field_019,2024-07-08,2024-07-08T00:00:00,14.14,73.53,21.23,6.77,74.59,corn,Чернозём,0.8361,0.0,0.0,False,73.53,98.15,16.22,415.19,1,0,10.033
field_020,2024-07-08,2024-07-08T00:00:00,25.27,89.05,19.32,8.18,74.64,sunflower,Глинистый,0.5607,0.0,0.0,False,89.05,73.15,27.93,503.26,2,3,2.243
field_001,2024-07-08,2024-07-08T00:00:00,10.23,59.27,18.29,6.45,58.96,sugar_beet,Суглинок,0.6176,3.5,3.86,False,59.27,147.4,8.5,731.38,5,1,37.058
field_002,2024-07-08,2024-07-08T00:00:00,15.59,26.93,12.82,0.99,46.58,wheat,Песчаник,0.4782,2.28,2.95,False,26.93,52.39,14.24,572.78,0,2,3.826
field_003,2024-07-08,2024-07-08T00:00:00,22.7,79.23,22.31,11.89,80.86,barley,Торфяной,0.6494,0.0,0.0,False,79.23,116.6,25.24,305.3,3,4,4.546
field_004,2024-07-09,2024-07-09T00:00:00,35.22,42.54,21.0,2.28,52.29,wheat,Песчаник,0.4184,0.92,0.95,False,42.54,85.03,33.18,662.43,0,2,3.347
field_005,2024-07-09,2024-07-09T00:00:00,9.13,93.93,10.95,12.61,74.4,other,Суглинок,0.4646,0.0,0.0,False,93.93,91.28,9.59,519.95,6,1,2.787
field_006,2024-07-09,2024-07-09T00:00:00,20.16,70.61,11.09,8.54,56.68,soy,Глинистый,0.4321,2.87,2.91,False,70.61,97.62,22.97,642.44,4,3,1.945
field_007,2024-07-09,2024-07-09T00:00:00,5.12,95.57,21.6,11.31,98.0,sugar_beet,Торфяной,0.4526,0.0,0.0,True,95.57,153.24,3.65,410.88,5,4,27.153
field_008,2024-07-09,2024-07-09T00:00:00,14.36,31.81,9.85,10.33,35.23,other,Чернозём,0.5597,7.22,8.67,False,31.81,35.68,12.04,245.92,6,0,3.358
field_009,2024-07-10,2024-07-10T00:00:00,5.35,77.21,6.42,5.94,70.86,wheat,Чернозём,0.5424,0.0,0.0,False,77.21,45.33,3.02,225.23,0,0,4.339
field_010,2024-07-10,2024-07-10T00:00:00,14.57,25.21,10.7,3.06,26.22,sugar_beet,Суглинок,0.6642,11.04,15.0,False,25.21,38.38,17.03,499.81,5,1,39.854
field_011,2024-07-10,2024-07-10T00:00:00,25.28,82.85,6.57,0.62,67.43,soy,Глинистый,0.5017,0.0,0.0,False,82.85,28.62,26.49,381.62,4,3,2.258
field_012,2024-07-10,2024-07-10T00:00:00,8.5,30.26,0.64,9.47,17.71,sugar_beet,Песчаник,0.2783,13.89,15.0,False,30.26,6.37,7.37,743.54,5,2,16.696
field_013,2024-07-10,2024-07-10T00:00:00,38.56,82.53,10.61,3.79,67.31,barley,Глинистый,0.5334,0.0,0.0,False,82.53,61.8,40.86,659.75,3,3,3.734
field_014,2024-07-10,2024-07-10T00:00:00,34.57,51.83,8.02,6.27,38.83,sugar_beet,Торфяной,0.392,10.63,10.91,False,51.83,56.68,34.18,232.32,5,4,23.52
field_015,2024-07-11,2024-07-11T00:00:00,36.07,68.35,20.61,7.94,72.48,other,Песчаник,0.4256,0.0,0.0,False,68.35,104.27,35.19,681.59,6,2,2.554
field_016,2024-07-11,2024-07-11T00:00:00,33.64,58.31,6.99,3.51,43.96,barley,Суглинок,0.5749,1.63,2.11,False,58.31,41.22,31.37,484.0,3,1,4.025
field_017,2024-07-11,2024-07-11T00:00:00,22.3,37.18,13.29,4.57,45.55,soy,Чернозём,0.6792,8.2,6.81,False,37.18,102.89,20.24,663.81,4,0,3.056
field_018,2024-07-11,2024-07-11T00:00:00,34.42,70.64,11.24,6.11,54.14,soy,Чернозём,0.3791,3.29,3.8,False,70.64,70.28,33.69,227.59,4,0,1.706
field_019,2024-07-11,2024-07-11T00:00:00,25.23,83.85,13.57,0.5,80.14,sunflower,Торфяной,0.8132,0.0,0.0,False,83.85,128.6,27.0,736.2,2,4,3.253
field_020,2024-07-12,2024-07-12T00:00:00,17.67,29.42,0.21,6.54,6.56,soy,Чернозём,0.2476,12.94,15.0,False,29.42,0.88,15.26,465.52,4,0,1.114
field_001,2024-07-12,2024-07-12T00:00:00,36.85,57.0,2.04,0.9,42.56,soy,Суглинок,0.4043,8.69,7.85,False,57.0,18.52,39.16,296.01,4,1,1.819
field_002,2024-07-12,2024-07-12T00:00:00,27.5,85.74,11.9,6.67,75.14,soy,Торфяной,0.5979,0.0,0.0,False,85.74,109.9,26.85,499.79,4,4,2.69
field_003,2024-07-12,2024-07-12T00:00:00,24.18,50.91,18.07,9.28,68.25,other,Чернозём,0.6111,0.0,0.0,False,50.91,111.41,23.48,186.51,6,0,3.667
field_004,2024-07-12,2024-07-12T00:00:00,34.62,52.36,8.18,10.89,42.93,barley,Торфяной,0.4354,1.96,2.47,False,52.36,69.5,35.11,483.31,3,4,3.048
field_005,2024-07-12,2024-07-12T00:00:00,28.24,60.99,9.49,6.11,52.62,corn,Торфяной,0.5649,3.77,4.33,False,60.99,92.0,29.88,720.03,1,4,6.779
field_006,2024-07-13,2024-07-13T00:00:00,8.7,61.63,4.81,9.32,32.54,sugar_beet,Торфяной,0.4859,9.44,13.11,False,61.63,38.16,6.84,731.45,5,4,29.155
field_007,2024-07-13,2024-07-13T00:00:00,24.54,26.09,21.53,3.83,62.35,other,Глинистый,0.5909,0.0,0.0,False,26.09,168.8,26.01,521.04,6,3,3.545
field_008,2024-07-13,2024-07-13T00:00:00,27.27,96.79,22.39,8.54,76.62,other,Глинистый,0.5228,0.0,0.0,False,96.79,188.45,30.21,353.55,6,3,3.137
field_009,2024-07-13,2024-07-13T00:00:00,38.37,97.68,9.27,3.5,72.47,wheat,Чернозём,0.5977,0.0,0.0,False,97.68,78.5,37.82,352.16,0,0,4.781
field_010,2024-07-13,2024-07-13T00:00:00,36.7,31.22,8.12,9.19,27.72,sunflower,Глинистый,0.3745,11.76,11.3,False,31.22,58.45,35.83,176.05,2,3,1.498
field_011,2024-07-14,2024-07-14T00:00:00,17.25,41.53,12.5,1.16,48.41,barley,Торфяной,0.4969,0.66,0.56,False,41.53,46.04,16.22,215.23,3,4,3.478
field_012,2024-07-14,2024-07-14T00:00:00,38.5,56.07,6.61,1.17,56.5,soy,Глинистый,0.3418,2.3,2.97,False,56.07,51.28,39.27,343.07,4,3,1.538
field_013,2024-07-14,2024-07-14T00:00:00,5.48,68.94,23.69,6.84,70.58,corn,Глинистый,0.561,0.0,0.0,False,68.94,142.6,5.65,340.3,1,3,6.732
field_014,2024-07-14,2024-07-14T00:00:00,17.96,79.54,15.07,4.14,73.98,sugar_beet,Глинистый,0.6846,0.0,0.0,False,79.54,123.06,19.4,542.09,5,3,41.074
field_015,2024-07-14,2024-07-14T00:00:00,22.81,49.37,4.23,3.61,33.53,soy,Песчаник,0.5135,12.31,11.01,False,49.37,22.5,25.28,734.86,4,2,2.311
field_016,2024-07-14,2024-07-14T00:00:00,29.74,91.1,14.09,7.82,90.27,sugar_beet,Суглинок,0.6352,0.0,0.0,False,91.1,55.99,28.36,446.44,5,1,38.11
field_017,2024-07-15,2024-07-15T00:00:00,30.0,77.22,22.26,10.12,86.14,soy,Чернозём,0.4862,0.0,0.0,False,77.22,170.68,32.8,529.18,4,0,2.188
field_018,2024-07-15,2024-07-15T00:00:00,36.82,51.05,4.39,7.67,41.3,barley,Торфяной,0.4871,3.17,3.05,False,51.05,33.1,36.2,488.91,3,4,3.409
field_019,2024-07-15,2024-07-15T00:00:00,17.65,43.16,23.78,11.07,61.48,corn,Чернозём,0.7467,1.57,1.23,False,43.16,176.65,14.82,268.05,1,0,8.961
field_020,2024-07-15,2024-07-15T00:00:00,31.83,48.13,15.73,2.05,50.51,soy,Чернозём,0.5591,5.13,5.07,False,48.13,120.87,29.15,184.66,4,0,2.516
field_001,2024-07-15,2024-07-15T00:00:00,34.34,78.65,9.78,8.5,42.4,corn,Чернозём,0.6212,7.69,7.91,False,78.65,93.41,35.79,690.94,1,0,7.454
field_002,2024-07-16,2024-07-16T00:00:00,6.88,25.09,13.21,3.63,-2.29,barley,Торфяной,0.4797,4.68,6.53,True,25.09,53.03,9.74,580.89,3,4,3.358
field_003,2024-07-16,2024-07-16T00:00:00,39.53,96.52,8.43,3.74,70.44,soy,Глинистый,0.4524,0.0,0.0,False,96.52,58.0,37.14,509.82,4,3,2.036
field_004,2024-07-16,2024-07-16T00:00:00,12.35,34.04,4.15,12.99,39.48,wheat,Глинистый,0.4485,4.08,5.43,False,34.04,32.73,9.96,682.21,0,3,3.588
field_005,2024-07-16,2024-07-16T00:00:00,38.67,95.25,9.55,3.33,72.28,barley,Суглинок,0.5397,0.0,0.0,False,95.25,55.19,38.73,737.8,3,1,3.778
field_006,2024-07-16,2024-07-16T00:00:00,34.99,35.25,14.6,1.15,41.73,sunflower,Суглинок,0.5332,7.23,6.39,False,35.25,92.66,33.01,314.01,2,1,2.133
field_007,2024-07-16,2024-07-16T00:00:00,19.95,76.67,16.63,6.63,66.77,sugar_beet,Суглинок,0.9192,0.87,1.13,False,76.67,83.49,18.77,627.99,5,1,55.153
field_008,2024-07-17,2024-07-17T00:00:00,33.32,86.24,19.87,4.02,80.33,wheat,Чернозём,0.6388,0.0,0.0,False,86.24,98.51,34.11,597.41,0,0,5.11
field_009,2024-07-17,2024-07-17T00:00:00,34.29,81.14,16.9,0.44,84.26,sugar_beet,Суглинок,0.5399,0.0,0.0,False,81.14,90.34,34.17,290.96,5,1,32.392
field_010,2024-07-17,2024-07-17T00:00:00,14.47,28.27,16.04,8.31,38.54,soy,Глинистый,0.3922,10.96,9.26,False,28.27,119.9,13.49,724.75,4,3,1.765
field_011,2024-07-17,2024-07-17T00:00:00,18.39,75.37,5.75,12.2,56.98,corn,Суглинок,0.8025,2.5,2.81,False,75.37,46.34,17.79,723.32,1,1,9.63
field_012,2024-07-17,2024-07-17T00:00:00,34.79,47.24,11.26,9.57,41.52,barley,Чернозём,0.4658,3.35,2.97,False,47.24,91.9,32.58,335.65,3,0,3.261
field_013,2024-07-18,2024-07-18T00:00:00,19.77,77.04,19.14,10.76,92.22,sunflower,Глинистый,0.5969,0.0,0.0,False,77.04,79.69,21.88,353.58,2,3,2.388
field_014,2024-07-18,2024-07-18T00:00:00,39.97,67.23,20.22,2.57,80.84,other,Песчаник,0.4053,0.0,0.0,False,67.23,176.1,42.11,265.85,6,2,2.432
field_015,2024-07-18,2024-07-18T00:00:00,69.46,55.47,17.95,7.77,55.38,corn,Глинистый,0.5278,3.08,3.37,True,55.47,87.54,37.82,452.25,1,3,6.333
field_016,2024-07-18,2024-07-18T00:00:00,37.28,48.73,6.47,5.82,26.6,wheat,Торфяной,0.4035,7.93,9.94,False,48.73,42.42,38.42,190.38,0,4,3.228
field_017,2024-07-18,2024-07-18T00:00:00,23.43,44.77,13.85,12.41,39.26,corn,Суглинок,0.6263,8.33,9.01,False,44.77,96.22,25.21,228.4,1,1,7.516
field_018,2024-07-18,2024-07-18T00:00:00,5.2,96.7,15.16,8.84,85.1,soy,Песчаник,0.3228,0.0,0.0,False,96.7,95.77,5.46,254.19,4,2,1.453
field_019,2024-07-19,2024-07-19T00:00:00,33.53,29.98,17.27,3.01,49.42,barley,Чернозём,0.492,0.22,0.2,False,29.98,146.97,32.19,278.31,3,0,3.444
field_020,2024-07-19,2024-07-19T00:00:00,5.94,48.31,4.8,5.42,52.87,barley,Глинистый,0.4704,0.0,0.0,False,48.31,49.98,4.76,268.06,3,3,3.293
field_001,2024-07-19,2024-07-19T00:00:00,21.87,86.79,14.23,13.82,77.0,soy,Чернозём,0.5926,0.0,0.0,False,86.79,78.66,23.09,429.26,4,0,2.667
field_002,2024-07-19,2024-07-19T00:00:00,23.72,62.52,21.34,12.74,63.57,other,Торфяной,0.5026,0.0,0.0,False,62.52,165.91,23.94,418.98,6,4,3.015
field_003,2024-07-19,2024-07-19T00:00:00,24.13,26.64,14.06,5.2,33.85,soy,Суглинок,0.6817,7.77,10.9,False,26.64,54.59,23.06,697.75,4,1,3.067
field_004,2024-07-20,2024-07-20T00:00:00,29.85,80.25,9.81,1.48,53.3,other,Глинистый,0.4544,2.96,2.35,False,80.25,79.44,30.52,581.2,6,3,2.726
field_005,2024-07-20,2024-07-20T00:00:00,32.91,33.52,14.36,2.28,40.51,corn,Песчаник,0.5196,9.53,8.57,False,33.52,69.06,32.12,647.36,1,2,6.235
field_006,2024-07-20,2024-07-20T00:00:00,36.77,71.94,11.41,6.5,64.58,soy,Чернозём,0.5503,0.12,0.15,False,71.94,92.61,39.05,468.79,4,0,2.476
field_007,2024-07-20,2024-07-20T00:00:00,18.54,45.44,10.06,13.6,37.15,wheat,Чернозём,0.6864,4.55,6.25,False,45.44,78.75,17.41,671.62,0,0,5.491
field_008,2024-07-20,2024-07-20T00:00:00,18.75,92.91,18.27,6.14,85.79,barley,Песчаник,0.6504,0.0,0.0,False,92.91,108.6,21.56,316.08,3,2,4.553
field_009,2024-07-20,2024-07-20T00:00:00,18.62,90.83,16.06,4.21,80.08,corn,Глинистый,0.6507,0.0,0.0,False,90.83,111.1,16.41,478.09,1,3,7.808
field_010,2024-07-21,2024-07-21T00:00:00,16.89,59.8,6.61,8.18,42.89,other,Чернозём,0.5473,6.74,5.99,False,59.8,29.14,14.11,721.77,6,0,3.284
field_011,2024-07-21,2024-07-21T00:00:00,14.66,72.88,11.98,1.55,66.57,barley,Торфяной,0.613,0.0,0.0,False,72.88,106.48,17.05,260.52,3,4,4.291
field_012,2024-07-21,2024-07-21T00:00:00,15.44,86.34,13.41,13.41,70.71,corn,Песчаник,0.4486,0.0,0.0,False,86.34,124.13,15.73,197.53,1,2,5.383
field_013,2024-07-21,2024-07-21T00:00:00,38.07,29.58,2.98,3.37,23.12,sunflower,Торфяной,0.3356,10.71,12.91,False,29.58,26.87,38.37,170.68,2,4,1.342
field_014,2024-07-21,2024-07-21T00:00:00,69.19,90.57,9.75,3.79,71.56,corn,Чернозём,0.683,0.0,0.0,True,90.57,55.91,37.94,472.41,1,0,8.196
field_015,2024-07-22,2024-07-22T00:00:00,25.15,68.01,5.29,9.32,41.57,sunflower,Торфяной,0.5415,7.91,6.45,False,68.01,46.81,26.57,507.0,2,4,2.166
field_016,2024-07-22,2024-07-22T00:00:00,8.38,32.71,4.95,13.9,18.22,barley,Чернозём,0.4425,13.98,11.12,False,32.71,27.1,8.36,262.04,3,0,3.097
field_017,2024-07-22,2024-07-22T00:00:00,27.68,77.23,3.36,3.37,67.62,sunflower,Торфяной,0.6673,0.0,0.0,False,77.23,11.97,27.28,364.65,2,4,2.669
field_018,2024-07-22,2024-07-22T00:00:00,10.39,28.53,16.35,3.59,33.34,soy,Суглинок,0.5075,11.77,11.08,False,28.53,130.71,9.61,443.49,4,1,2.284
field_019,2024-07-22,2024-07-22T00:00:00,23.85,78.37,20.18,0.83,69.23,soy,Торфяной,0.6634,0.0,0.0,False,78.37,86.64,24.77,493.46,4,4,2.985
field_020,2024-07-22,2024-07-22T00:00:00,11.31,82.04,14.95,5.61,85.47,barley,Песчаник,0.5177,0.0,0.0,False,82.04,70.89,13.19,426.51,3,2,3.624
field_001,2024-07-23,2024-07-23T00:00:00,36.79,61.71,22.91,3.92,62.81,sugar_beet,Чернозём,0.5939,1.8,2.52,False,61.71,168.41,38.4,624.25,5,0,35.637
field_002,2024-07-23,2024-07-23T00:00:00,40.0,80.64,2.7,9.37,68.7,barley,Чернозём,0.5646,0.0,0.0,False,80.64,26.47,41.46,451.37,3,0,3.952
field_003,2024-07-23,2024-07-23T00:00:00,20.53,63.87,18.39,8.56,70.23,soy,Песчаник,0.4094,0.0,0.0,False,63.87,188.51,22.62,500.18,4,2,1.842
field_004,2024-07-23,2024-07-23T00:00:00,22.94,88.54,16.81,6.63,88.41,other,Чернозём,0.6814,0.0,0.0,False,88.54,101.52,20.05,361.08,6,0,4.088
field_005,2024-07-23,2024-07-23T00:00:00,32.0,52.95,4.31,4.87,36.8,sugar_beet,Торфяной,0.4736,13.87,11.62,False,52.95,18.43,29.52,177.33,5,4,28.416
field_006,2024-07-24,2024-07-24T00:00:00,14.38,94.1,9.59,7.59,78.04,corn,Чернозём,0.7131,0.0,0.0,False,94.1,77.08,17.24,333.21,1,0,8.557
field_007,2024-07-24,2024-07-24T00:00:00,28.49,46.78,5.53,12.0,41.89,corn,Торфяной,0.6043,7.09,8.09,False,46.78,45.79,31.01,342.94,1,4,7.251
field_008,2024-07-24,2024-07-24T00:00:00,20.4,46.59,22.1,9.21,-0.58,wheat,Торфяной,0.5515,0.53,0.58,True,46.59,83.0,21.2,736.0,0,4,4.412
field_009,2024-07-24,2024-07-24T00:00:00,5.98,26.32,9.17,7.9,32.7,other,Торфяной,0.4156,12.41,9.56,False,26.32,48.71,8.06,624.39,6,4,2.493
field_010,2024-07-24,2024-07-24T00:00:00,20.38,52.09,22.64,4.4,38.88,sunflower,Песчаник,0.5681,7.83,7.39,False,52.09,209.41,22.25,682.77,2,2,2.273
field_011,2024-07-24,2024-07-24T00:00:00,39.46,62.42,14.35,4.72,59.5,soy,Глинистый,0.3669,2.2,1.92,False,62.42,140.33,42.37,189.11,4,3,1.651
field_012,2024-07-25,2024-07-25T00:00:00,19.53,54.44,20.22,4.68,71.21,other,Суглинок,0.6138,0.0,0.0,False,54.44,112.37,20.64,656.73,6,1,3.683
field_013,2024-07-25,2024-07-25T00:00:00,6.93,94.18,22.55,12.45,87.4,sugar_beet,Глинистый,0.3974,0.0,0.0,False,94.18,86.64,8.96,571.18,5,3,23.843
field_014,2024-07-25,2024-07-25T00:00:00,38.22,66.8,9.32,9.81,66.37,soy,Чернозём,0.3986,0.0,0.0,False,66.8,34.65,40.71,572.87,4,0,1.794
field_015,2024-07-25,2024-07-25T00:00:00,29.51,84.84,5.56,11.17,68.54,corn,Торфяной,0.5308,0.0,0.0,False,84.84,40.03,26.75,607.06,1,4,6.369
field_016,2024-07-25,2024-07-25T00:00:00,39.7,72.75,23.38,8.97,70.75,sugar_beet,Глинистый,0.5481,0.0,0.0,False,72.75,105.62,39.41,370.71,5,3,32.887
field_017,2024-07-26,2024-07-26T00:00:00,19.05,117.52,13.22,13.96,52.68,barley,Глинистый,0.5682,0.0,0.0,True,117.52,70.8,21.84,733.74,3,3,3.977
field_018,2024-07-26,2024-07-26T00:00:00,22.41,74.15,9.35,3.38,54.54,sunflower,Суглинок,0.7439,1.7,1.91,False,74.15,56.86,19.6,395.01,2,1,2.976
field_019,2024-07-26,2024-07-26T00:00:00,8.9,67.17,4.0,7.28,47.4,corn,Чернозём,0.6215,5.69,6.16,False,67.17,28.8,9.21,406.45,1,0,7.458
field_020,2024-07-26,2024-07-26T00:00:00,20.22,81.89,10.65,11.68,69.38,sugar_beet,Глинистый,0.6417,0.18,0.22,False,81.89,54.85,18.86,473.95,5,3,38.503
field_001,2024-07-26,2024-07-26T00:00:00,6.99,54.14,21.42,2.38,59.32,sugar_beet,Глинистый,0.5022,3.37,3.74,False,54.14,133.89,4.69,510.02,5,3,30.132
field_002,2024-07-26,2024-07-26T00:00:00,33.82,53.96,18.46,6.57,62.71,soy,Торфяной,0.4673,0.94,0.8,False,53.96,121.53,31.37,454.61,4,4,2.103
field_003,2024-07-27,2024-07-27T00:00:00,61.31,72.06,7.2,11.93,52.64,other,Песчаник,0.563,1.99,2.58,True,72.06,66.08,26.09,691.69,6,2,3.378
field_004,2024-07-27,2024-07-27T00:00:00,17.3,93.77,6.37,5.47,68.41,sunflower,Суглинок,0.693,0.0,0.0,False,93.77,34.82,18.11,586.53,2,1,2.772
field_005,2024-07-27,2024-07-27T00:00:00,8.09,94.54,17.1,9.98,97.78,other,Чернозём,0.4304,0.0,0.0,True,94.54,111.04,6.29,270.93,6,0,2.582
field_006,2024-07-27,2024-07-27T00:00:00,12.8,52.66,24.13,10.07,65.22,sugar_beet,Чернозём,0.6107,1.58,1.67,False,52.66,201.52,14.88,293.42,5,0,36.642
field_007,2024-07-27,2024-07-27T00:00:00,30.74,42.76,21.9,5.15,63.51,barley,Глинистый,0.5255,0.0,0.0,False,42.76,134.83,29.36,632.5,3,3,3.679
field_008,2024-07-28,2024-07-28T00:00:00,16.88,93.99,0.77,7.89,55.36,barley,Песчаник,0.3651,0.0,0.0,False,93.99,3.39,17.41,300.41,3,2,2.556
field_009,2024-07-28,2024-07-28T00:00:00,20.95,72.32,14.45,11.13,78.72,sunflower,Песчаник,0.6116,0.0,0.0,False,72.32,82.7,19.47,274.11,2,2,2.446
field_010,2024-07-28,2024-07-28T00:00:00,29.01,31.58,17.33,10.46,40.2,corn,Суглинок,0.6342,7.48,8.68,False,31.58,133.88,28.03,581.26,1,1,7.61
field_011,2024-07-28,2024-07-28T00:00:00,26.0,32.82,6.92,7.79,23.32,sunflower,Глинистый,0.6134,12.71,12.84,False,32.82,48.76,24.71,571.91,2,3,2.454
field_012,2024-07-28,2024-07-28T00:00:00,53.69,39.37,6.06,2.04,41.15,sugar_beet,Торфяной,0.4686,9.88,10.1,True,39.37,56.87,34.17,173.35,5,4,28.116
field_013,2024-07-28,2024-07-28T00:00:00,25.61,75.68,0.84,1.99,35.28,wheat,Глинистый,0.4815,8.85,6.9,False,75.68,3.18,24.17,475.17,0,3,3.852
field_014,2024-07-29,2024-07-29T00:00:00,14.57,27.15,8.24,3.31,35.12,corn,Глинистый,0.5727,10.68,10.46,False,27.15,69.67,11.93,328.82,1,3,6.872
field_015,2024-07-29,2024-07-29T00:00:00,8.61,35.93,9.59,4.48,25.56,sunflower,Суглинок,0.5153,15.28,12.06,False,35.93,77.56,9.11,725.05,2,1,2.061
field_016,2024-07-29,2024-07-29T00:00:00,38.42,38.69,15.47,2.23,32.55,soy,Песчаник,0.4106,14.09,11.36,False,38.69,143.91,38.47,740.86,4,2,1.847
field_017,2024-07-29,2024-07-29T00:00:00,35.97,28.72,23.24,8.19,45.53,wheat,Торфяной,0.4066,2.68,3.31,False,28.72,151.02,36.88,638.2,0,4,3.253
field_018,2024-07-29,2024-07-29T00:00:00,5.17,75.58,7.4,4.49,61.53,wheat,Суглинок,0.5073,0.0,0.0,False,75.58,54.78,2.59,523.72,0,1,4.058
field_019,2024-07-30,2024-07-30T00:00:00,10.87,51.48,17.2,5.97,53.99,other,Суглинок,0.6377,2.3,2.1,False,51.48,122.03,11.45,709.63,6,1,3.826
field_020,2024-07-30,2024-07-30T00:00:00,36.04,29.27,20.94,13.19,43.85,soy,Чернозём,0.351,8.25,7.4,False,29.27,172.67,35.2,212.88,4,0,1.58
field_001,2024-07-30,2024-07-30T00:00:00,10.63,84.43,12.76,2.36,61.56,barley,Песчаник,0.4595,0.0,0.0,False,84.43,120.42,8.15,532.19,3,2,3.217
field_002,2024-07-30,2024-07-30T00:00:00,34.36,94.96,22.58,13.63,85.98,soy,Глинистый,0.3116,0.0,0.0,False,94.96,149.19,33.75,706.16,4,3,1.402
field_003,2024-07-30,2024-07-30T00:00:00,28.31,87.58,14.03,4.95,66.81,sunflower,Чернозём,0.6454,0.0,0.0,False,87.58,141.82,25.88,183.3,2,0,2.582
field_004,2024-07-30,2024-07-30T00:00:00,24.58,90.53,6.95,11.47,59.72,sunflower,Торфяной,0.6477,0.13,0.1,False,90.53,25.59,26.23,477.29,2,4,2.591
field_005,2024-07-31,2024-07-31T00:00:00,28.69,51.38,0.06,8.87,46.17,soy,Чернозём,0.3149,8.36,6.59,False,51.38,0.29,30.27,348.61,4,0,1.417
field_006,2024-07-31,2024-07-31T00:00:00,13.57,60.56,9.68,5.3,41.48,corn,Песчаник,0.5113,5.77,8.23,False,60.56,83.27,16.35,504.69,1,2,6.135
field_007,2024-07-31,2024-07-31T00:00:00,20.03,60.92,2.09,6.57,45.27,sunflower,Торфяной,0.5722,5.83,5.16,False,60.92,19.54,18.05,654.16,2,4,2.289
field_008,2024-07-31,2024-07-31T00:00:00,24.24,75.53,9.83,8.36,69.11,wheat,Песчаник,0.5602,0.0,0.0,False,75.53,86.11,26.69,711.56,0,2,4.481
field_009,2024-07-31,2024-07-31T00:00:00,27.62,42.01,13.6,5.96,42.07,sugar_beet,Чернозём,0.8727,9.34,9.78,False,42.01,119.59,30.26,226.5,5,0,52.363
field_010,2024-08-01,2024-08-01T00:00:00,12.95,57.79,24.62,13.85,79.27,soy,Суглинок,0.51,0.0,0.0,False,57.79,170.37,10.0,737.07,4,1,2.295
field_011,2024-08-01,2024-08-01T00:00:00,9.41,84.76,23.49,1.19,77.4,wheat,Суглинок,0.6625,0.0,0.0,False,84.76,110.66,9.18,353.48,0,1,5.3
field_012,2024-08-01,2024-08-01T00:00:00,7.71,63.62,11.3,10.24,43.63,corn,Глинистый,0.3749,6.4,7.48,False,63.62,113.27,5.91,599.23,1,3,4.499
field_013,2024-08-01,2024-08-01T00:00:00,26.03,68.96,7.4,13.15,71.86,corn,Песчаник,0.5313,0.0,0.0,False,68.96,39.37,28.71,226.12,1,2,6.376
field_014,2024-08-01,2024-08-01T00:00:00,18.17,67.25,17.76,9.87,51.93,corn,Глинистый,0.6069,4.99,4.58,False,67.25,86.46,20.83,401.62,1,3,7.283
field_015,2024-08-02,2024-08-02T00:00:00,33.01,85.17,6.46,4.73,64.72,corn,Суглинок,0.5367,0.09,0.1,False,85.17,41.58,33.33,611.88,1,1,6.441
field_016,2024-08-02,2024-08-02T00:00:00,26.17,67.6,6.39,7.43,38.27,soy,Песчаник,0.5262,10.05,9.35,False,67.6,31.61,28.13,457.69,4,2,2.368
field_017,2024-08-02,2024-08-02T00:00:00,35.5,40.68,6.03,3.35,38.68,other,Суглинок,0.4526,8.3,7.46,False,40.68,35.66,34.85,289.51,6,1,2.715
field_018,2024-08-02,2024-08-02T00:00:00,12.08,53.68,24.12,12.54,67.74,soy,Глинистый,0.3827,0.0,0.0,False,53.68,200.9,12.64,195.31,4,3,1.722
field_019,2024-08-02,2024-08-02T00:00:00,13.91,80.14,12.74,5.96,62.23,barley,Глинистый,0.6225,0.0,0.0,False,80.14,47.61,13.31,374.34,3,3,4.357
field_020,2024-08-02,2024-08-02T00:00:00,8.99,92.5,22.6,3.08,85.35,sunflower,Чернозём,0.6879,0.0,0.0,False,92.5,161.22,9.74,418.77,2,0,2.751
field_001,2024-08-03,2024-08-03T00:00:00,15.51,52.06,9.94,13.63,35.96,sugar_beet,Глинистый,0.5216,10.04,11.92,False,52.06,58.13,16.33,407.18,5,3,31.295
